OG0000189|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_022566-T1	PTHR11819	SODIUM/SOLUTE SYMPORTER	1.2e-31	110.3	18-100
OG0008339|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_030628-T1	PTHR44442	FAMILY NOT NAMED	1.1e-139	465.6	6-328
OG0005009|HSAP|Homo_sapiens_HSA|NP_057086.2	PTHR12286:SF5	SACCHAROPINE DEHYDROGENASE-LIKE OXIDOREDUCTASE	1.1e-176	588.4	1-426
OG0008339|HSAP|Homo_sapiens_HSA|NP_001291441.1	PTHR44442	FAMILY NOT NAMED	3.1e-78	263.4	1-153
OG0000893|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_018308-T1	PTHR10625:SF109	HISTONE DEACETYLASE 8	8.7e-153	509.5	24-392
OG0009941|DMEL|Drosophila_melanogaster_DME|NP_001162841.1	PTHR21268	UNCHARACTERIZED	6.8e-44	148.7	1-101
OG0002460|DMEL|Drosophila_melanogaster_DME|NP_001285754.1	PTHR44394	FAMILY NOT NAMED	7.9e-56	189.8	41-298
OG0003656|HSAP|Homo_sapiens_HSA|NP_114401.2	PTHR21716:SF4	TRANSMEMBRANE PROTEIN 245	2.7e-286	951.7	43-863
OG0000414|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_004297-T1	PTHR22762:SF134	SUBFAMILY NOT NAMED	0	1030.1	128-127
OG0003343|DMEL|Drosophila_melanogaster_DME|NP_647785.3	PTHR14374	FOIE GRAS	0	1062.1	3-1315
OG0001270|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_008311-T1	PTHR34491:SF2	CENTRIOLIN	3e-159	532.5	19-741
OG0001323|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_002297-T1	PTHR47330	FAMILY NOT NAMED	2.1e-225	749.8	45-606
OG0008433|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012114-T1	PTHR11863:SF111	DELTA(7)-STEROL 5(6)-DESATURASE	1.5e-102	343.8	19-258
OG0002690|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_010351-T1	PTHR19370:SF108	NADH-CYTOCHROME B5 REDUCTASE 2	6.3e-55	186.5	18-136
OG0000214|HSAP|Homo_sapiens_HSA|NP_001106271.1	PTHR11878:SF64	NA/CA EXCHANGERS	0	1017.0	29-968
OG0001483|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001272-T1	PTHR22780:SF5	ADAPTOR PROTEIN COMPLEX 1, GAMMA SUBUNIT, ISOFORM D	4.7e-36	124.9	13-79
OG0001395|DMEL|Drosophila_melanogaster_DME|NP_001260738.1	PTHR12911:SF8	KLAROID, ISOFORM A-RELATED	3.4e-139	466.1	16-963
OG0003086|DMEL|Drosophila_melanogaster_DME|NP_648320.1	PTHR46064	FAMILY NOT NAMED	2.5e-118	395.7	1-389
OG0003436|HSAP|Homo_sapiens_HSA|NP_001231605.1	PTHR42690:SF1	THREONINE SYNTHASE-LIKE 2	6e-170	566.5	1-361
OG0000538|HSAP|Homo_sapiens_HSA|NP_001025443.1	PTHR23042:SF52	ARYL HYDROCARBON RECEPTOR NUCLEAR TRANSLOCATOR-LIKE PROTEIN 1	0	1451.9	1-625
OG0000485|DMEL|Drosophila_melanogaster_DME|NP_001097163.3	PTHR10166:SF58	SUBFAMILY NOT NAMED	0	2568.2	1-1255
OG0004647|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_002247-T1	PTHR24070:SF186	K-RAS	7.7e-102	339.0	45-224
OG0001739|DMEL|Drosophila_melanogaster_DME|NP_001262895.1	PTHR24072:SF124	MITOCHONDRIAL RHO GTPASE 1	5.5e-223	742.0	9-598
OG0000135|DMEL|Drosophila_melanogaster_DME|NP_001163633.1	PTHR11475:SF86	PEROXIDASE	3.5e-286	951.5	5-673
OG0002391|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_002137-T1	PTHR22738:SF10	RASSF (RAS-ASSOCIATION DOMAIN FAMILY) HOMOLOG	6.4e-15	55.8	61-194
OG0002394|DMEL|Drosophila_melanogaster_DME|NP_001261567.1	PTHR24068:SF172	NEDD8-CONJUGATING ENZYME UBC12	9.2e-90	299.5	17-179
OG0001483|DMEL|Drosophila_melanogaster_DME|NP_001096918.1	PTHR22780:SF5	ADAPTOR PROTEIN COMPLEX 1, GAMMA SUBUNIT, ISOFORM D	0	1089.4	29-953
OG0004650|HSAP|Homo_sapiens_HSA|NP_004364.2	PTHR11504:SF8	SUBFAMILY NOT NAMED	6.4e-77	255.3	1-109
OG0000135|HSAP|Homo_sapiens_HSA|NP_000241.1	PTHR11475:SF63	EOSINOPHIL PEROXIDASE	0	1192.3	40-744
OG0004870|DMEL|Drosophila_melanogaster_DME|NP_001262637.1	PTHR43314:SF2	SUBFAMILY NOT NAMED	4.5e-91	305.8	6-453
OG0003165|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_014671-T1	PTHR31108:SF1	SUBFAMILY NOT NAMED	2.7e-76	257.1	92-337
OG0004069|HSAP|Homo_sapiens_HSA|NP_001180196.1	PTHR42984:SF2	NAD-DEPENDENT PROTEIN DEACYLASE SIRTUIN-5, MITOCHONDRIAL	6.4e-107	357.0	32-289
OG0003208|HSAP|Homo_sapiens_HSA|NP_009054.5	PTHR10574:SF274	USHERIN	0	1919.2	1-1378
OG0002094|HSAP|Homo_sapiens_HSA|NP_001008409.1	PTHR12241:SF39	TUBULIN POLYGLUTAMYLASE TTLL9-RELATED	1.5e-191	637.2	32-423
OG0001552|HSAP|Homo_sapiens_HSA|NP_001002259.1	PTHR22922:SF5	CAPRIN-2	0	1565.7	55-1127
OG0002028|HSAP|Homo_sapiens_HSA|NP_001337559.1	PTHR45951:SF3	PROTEIN DISPATCHED	0	1180.3	40-929
OG0008985|HSAP|Homo_sapiens_HSA|NP_073742.2	PTHR28654	FAMILY NOT NAMED	8.5e-180	597.4	1-306
OG0000311|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001262-T1	PTHR21461:SF40	SUBFAMILY NOT NAMED	1.3e-68	232.3	108-487
OG0000126|HSAP|Homo_sapiens_HSA|NP_000183.2	PTHR11267:SF28	T-BOX TRANSCRIPTION FACTOR TBX5	0	1156.5	1-518
OG0012631|DMEL|Drosophila_melanogaster_DME|NP_001163382.1	PTHR24214	FAMILY NOT NAMED	1.6e-23	84.4	15-283
OG0000440|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_032436-T1	PTHR45734:SF3	TENSIN-1	5.5e-148	495.3	100-377
OG0005390|DMEL|Drosophila_melanogaster_DME|NP_523975.1	PTHR11127:SF2	60S RIBOSOMAL PROTEIN L14	1.2e-48	165.0	1-164
OG0000470|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_036818-T1	PTHR14514:SF0	CENTROSOMAL PROTEIN OF 68 KDA-RELATED	0	1046.9	1150-1071
OG0001739|HSAP|Homo_sapiens_HSA|NP_001028738.1	PTHR24072:SF250	MITOCHONDRIAL RHO GTPASE	0	1231.0	1-593
OG0000221|HSAP|Homo_sapiens_HSA|NP_002146.2	PTHR19375:SF207	HEAT SHOCK PROTEIN	0	1031.7	7-643
OG0003242|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_029848-T1	PTHR22089	FAMILY NOT NAMED	5.9e-24	85.4	166-695
OG0004872|DMEL|Drosophila_melanogaster_DME|NP_573174.1	PTHR12991	NITROGEN PERMEASE REGULATOR 2/TUMOR SUPPRESSOR CANDIDATE 4	3.1e-134	448.9	37-412
OG0001554|HSAP|Homo_sapiens_HSA|NP_001007226.1	PTHR10288:SF158	INSULIN-LIKE GROWTH FACTOR 2 MRNA-BINDING PROTEIN 3	6.1e-220	732.0	373-361
OG0000012|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000808-T1	PTHR46212:SF3	PROGRAMMED CELL DEATH 6	0.00011	22.4	6-37
OG0006246|HSAP|Homo_sapiens_HSA|NP_001278907.1	PTHR23183	NOP14	0	1059.2	4-857
OG0000120|DMEL|Drosophila_melanogaster_DME|NP_511080.2	PTHR10131:SF126	SUBFAMILY NOT NAMED	4.2e-39	135.4	205-200
OG0000591|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_030034-T1	PTHR24410:SF28	SUBFAMILY NOT NAMED	7.7e-76	255.7	16-308
OG0002744|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000406-T1	PTHR11566:SF39	DYNAMIN-1-LIKE PROTEIN-RELATED	0	1072.8	2-718
OG0004225|HSAP|Homo_sapiens_HSA|NP_001034974.1	PTHR13627:SF31	FUKUTIN-RELATED PROTEIN	7.6e-191	635.5	1-489
OG0017485|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_029349-T1	PTHR11973:SF17	SUBFAMILY NOT NAMED	0.00036	20.1	80-152
OG0001279|DMEL|Drosophila_melanogaster_DME|NP_001247276.1	PTHR24073:SF889	ZGC:100918-RELATED	9.1e-106	352.3	5-207
OG0008927|HSAP|Homo_sapiens_HSA|NP_001035958.1	PTHR14274	FAMILY NOT NAMED	4.7e-53	177.7	1-97
OG0003027|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_018873-T1	PTHR13844:SF39	SUBFAMILY NOT NAMED	6.4e-42	144.8	695-507
OG0000893|DMEL|Drosophila_melanogaster_DME|NP_647918.2	PTHR10625:SF187	SUBFAMILY NOT NAMED	1.8e-282	937.6	2-459
OG0000130|DMEL|Drosophila_melanogaster_DME|NP_001285245.1	PTHR23507:SF34	FI18259P1	1.2e-266	886.1	50-577
OG0003167|HSAP|Homo_sapiens_HSA|NP_001006948.1	PTHR22774:SF17	UHRF1-BINDING PROTEIN 1-LIKE	0	1245.9	1-517
OG0002839|HSAP|Homo_sapiens_HSA|NP_001307346.1	PTHR21222	UNCHARACTERIZED	7.9e-36	123.1	14-180
OG0001167|DMEL|Drosophila_melanogaster_DME|NP_001163283.1	PTHR10218:SF212	GUANINE NUCLEOTIDE-BINDING PROTEIN G(S) SUBUNIT ALPHA ISOFORMS XLAS	4.8e-206	684.6	16-385
OG0003162|HSAP|Homo_sapiens_HSA|NP_001032897.1	PTHR13937	EUKARYOTIC TRANSLATION INITATION FACTOR 3, SUBUNIT 8  EIF3S8 -RELATED	0	1170.4	1-910
OG0000093|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_008620-T1	PTHR15241:SF124	DAZ-ASSOCIATED PROTEIN 1	4.7e-50	171.6	1-104
OG0000093|HSAP|Homo_sapiens_HSA|NP_001003810.1	PTHR15241:SF43	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN A/B	2e-113	379.3	28-273
OG0011326|HSAP|Homo_sapiens_HSA|NP_001026908.1	PTHR21324:SF6	TRANSMEMBRANE PROTEIN 150A	3.9e-161	535.0	2-271
OG0001094|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_005713-T1	PTHR22999:SF18	PX DOMAIN-CONTAINING PROTEIN KINASE-LIKE PROTEIN	3.9e-230	765.6	1-558
OG0000440|DMEL|Drosophila_melanogaster_DME|NP_001163569.1	PTHR45734:SF5	TENSIN-3	4.7e-151	505.3	2-712
OG0013455|HSAP|Homo_sapiens_HSA|NP_061751.1	PTHR24028:SF70	PROTOCADHERIN GAMMA-C3	0	1035.1	12-938
OG0004225|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_011623-T1	PTHR13627:SF31	FUKUTIN-RELATED PROTEIN	1.3e-128	430.2	2-417
OG0009899|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_003633-T1	PTHR24249:SF372	G PROTEIN-COUPLED RECEPTOR 52	2.9e-30	105.9	12-302
OG0000015|DMEL|Drosophila_melanogaster_DME|NP_001163393.2	PTHR24258:SF128	TEQUILA, ISOFORM G	0	2202.1	1320-116
OG0001920|DMEL|Drosophila_melanogaster_DME|NP_648313.1	PTHR12632:SF6	NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT ALPHA	2.7e-48	166.1	15-395
OG0000485|HSAP|Homo_sapiens_HSA|NP_000713.2	PTHR10166:SF46	SUBFAMILY NOT NAMED	0	1296.6	36-1077
OG0003232|HSAP|Homo_sapiens_HSA|NP_001229314.1	PTHR24055:SF194	SERINE/THREONINE-PROTEIN KINASE MAK	4.9e-255	848.9	1-560
OG0000263|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_006485-T1	PTHR23255:SF70	ACTIVIN RECEPTOR TYPE-2B	5e-107	359.1	1-196
OG0001614|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_025601-T1	PTHR11781	IODOTHYRONINE DEIODINASE	7.7e-51	173.3	1-122
OG0004158|HSAP|Homo_sapiens_HSA|NP_001271271.1	PTHR14519:SF4	VITAMIN K EPOXIDE REDUCTASE COMPLEX SUBUNIT 1-LIKE PROTEIN 1	2.5e-56	190.5	1-176
OG0000414|HSAP|Homo_sapiens_HSA|NP_000143.2	PTHR22762:SF104	SI:CH73-12O23.1	0	1260.3	77-951
OG0000015|HSAP|Homo_sapiens_HSA|NP_001138422.1	PTHR19331:SF329	SOLUBLE SCAVENGER RECEPTOR CYSTEINE-RICH DOMAIN-CONTAINING PROTEIN SSC5D	0	1702.8	17-1152
OG0000037|DMEL|Drosophila_melanogaster_DME|NP_001097858.1	PTHR23110:SF85	PROTEIN TRAMTRACK, ALPHA ISOFORM-RELATED	7.3e-73	247.3	1-383
OG0000435|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_026784-T1	PTHR13140:SF550	SUBFAMILY NOT NAMED	2.2e-240	801.8	66-894
OG0002813|DMEL|Drosophila_melanogaster_DME|NP_572181.4	PTHR11516:SF24	PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT ALPHA	1.3e-269	894.7	16-397
OG0007396|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_004535-T1	PTHR22950:SF243	SUBFAMILY NOT NAMED	1.9e-83	281.1	30-531
OG0000923|DMEL|Drosophila_melanogaster_DME|NP_001262167.1	PTHR24056:SF126	CYCLIN-DEPENDENT KINASE 12	2.6e-226	753.7	710-1140
OG0004048|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_031385-T1	PTHR28457:SF3	ZGC:194508	1.8e-67	227.8	158-128
OG0000390|HSAP|Homo_sapiens_HSA|NP_001032412.2	PTHR43788:SF10	HELICASE WITH ZINC FINGER 2, TRANSCRIPTIONAL COACTIVATOR-RELATED	0	1354.1	1129-701
OG0000828|DMEL|Drosophila_melanogaster_DME|NP_001014669.1	PTHR23119:SF41	PROTEIN SCRIBBLE HOMOLOG	0	1159.6	10-1036
OG0003813|HSAP|Homo_sapiens_HSA|NP_001245352.1	PTHR46315	FAMILY NOT NAMED	6.2e-169	562.3	3-312
OG0007596|HSAP|Homo_sapiens_HSA|NP_001191109.1	PTHR31919	FAMILY NOT NAMED	8.6e-126	420.4	7-286
OG0001216|DMEL|Drosophila_melanogaster_DME|NP_001261387.1	PTHR23226:SF139	FI01106P-RELATED	2.3e-226	754.3	7-589
OG0004296|HSAP|Homo_sapiens_HSA|NP_057654.2	PTHR10984:SF30	ENDOPLASMIC RETICULUM-GOLGI INTERMEDIATE COMPARTMENT PROTEIN 2	1.4e-146	489.1	3-354
OG0000698|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_020461-T1	PTHR24361:SF608	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 19	8.2e-20	71.7	4-56
OG0000302|DMEL|Drosophila_melanogaster_DME|NP_001036254.1	PTHR23167:SF24	FI18193P1	2.1e-281	937.3	110-1094
OG0001774|HSAP|Homo_sapiens_HSA|NP_001188294.1	PTHR11685:SF221	E3 UBIQUITIN-PROTEIN LIGASE RNF14	1.9e-131	439.8	19-465
OG0000093|DMEL|Drosophila_melanogaster_DME|NP_001014671.1	PTHR15241:SF109	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN A0	1.6e-69	235.7	29-411
OG0006291|DMEL|Drosophila_melanogaster_DME|NP_609789.1	PTHR12869	SMALL SEVEN TRANSMEMBRANE DOMAIN-CONTAINING PROTEIN	5.1e-75	252.8	1-222
OG0005898|HSAP|Homo_sapiens_HSA|NP_004572.3	PTHR11129:SF2	GERANYLGERANYL TRANSFERASE TYPE-2 SUBUNIT ALPHA	3.6e-128	428.1	1-433
OG0002074|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_029147-T1	PTHR24056:SF243	CYCLIN-DEPENDENT KINASE 8	5.5e-217	721.4	1-422
OG0006228|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_011361-T1	PTHR13186	MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT  SOH1	1.9e-65	220.5	9-129
OG0001843|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012564-T1	PTHR13832:SF565	AT28366P-RELATED	6.9e-110	366.9	3-290
OG0000215|DMEL|Drosophila_melanogaster_DME|NP_001036619.1	PTHR10288:SF177	MUSHROOM-BODY EXPRESSED, ISOFORM K	3e-158	526.9	3-380
OG0005936|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_006481-T1	PTHR24180:SF14	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 45	1.5e-52	179.0	26-240
OG0000103|DMEL|Drosophila_melanogaster_DME|NP_001261040.1	PTHR11571:SF206	HEMATOPOIETIC PROSTAGLANDIN D SYNTHASE	9.5e-87	290.7	49-250
OG0000132|HSAP|Homo_sapiens_HSA|NP_001124170.1	PTHR10117	TRANSIENT RECEPTOR POTENTIAL CHANNEL	0	1041.7	104-915
OG0011010|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_032468-T1	PTHR15054	HISTIDINE-RICH CALCIUM-BINDING PROTEIN-RELATED	1.3e-10	40.9	36-114
OG0008927|DMEL|Drosophila_melanogaster_DME|NP_001189157.1	PTHR14274	FAMILY NOT NAMED	4.9e-31	107.1	5-84
OG0000446|DMEL|Drosophila_melanogaster_DME|NP_001036444.1	PTHR10372:SF27	ADHERENS JUNCTION PROTEIN P120	0	1012.0	110-107
OG0000215|HSAP|Homo_sapiens_HSA|NP_001092090.1	PTHR10288:SF97	POLY(RC)-BINDING PROTEIN 2	3.8e-212	703.6	2-330
OG0000296|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_000027-T1	PTHR12916	CYTOCHROME C OXIDASE POLYPEPTIDE VIC-2	1.4e-120	404.7	1123-1093
OG0017458|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_040265-T1	PTHR15583	INTERLEUKIN-17 RECEPTOR	1.3e-25	90.8	17-553
OG0000893|HSAP|Homo_sapiens_HSA|NP_001159890.1	PTHR10625:SF109	HISTONE DEACETYLASE 8	9.6e-126	420.5	15-285
OG0004116|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_020343-T1	PTHR11214:SF223	BETA-1,3-GALACTOSYLTRANSFERASE 6	3.2e-91	306.4	18-296
OG0000145|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_001092-T1	PTHR42884:SF3	FURIN-LIKE PROTEASE 1, ISOFORMS 1/1-X/2	2.1e-125	420.3	2-334
OG0008349|HSAP|Homo_sapiens_HSA|NP_001244031.1	PTHR15082	NADH-UBIQUINONE OXIDOREDUCTASE B12 SUBUNIT	8.3e-34	115.7	1-98
OG0005212|HSAP|Homo_sapiens_HSA|NP_001308374.1	PTHR22811:SF31	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN 2	3.4e-62	210.6	8-205
OG0001151|HSAP|Homo_sapiens_HSA|NP_001188267.1	PTHR15683	SCAFFOLD ATTACHMENT FACTOR B-RELATED	0	1029.8	20-917
OG0005040|HSAP|Homo_sapiens_HSA|NP_003666.1	PTHR13007	PRE-MRNA SPLICING FACTOR-RELATED	6.5e-141	470.2	1-341
OG0000434|HSAP|Homo_sapiens_HSA|NP_001186499.1	PTHR18916:SF62	CAP-GLY DOMAIN-CONTAINING LINKER PROTEIN 3	8.7e-294	975.7	52-547
OG0007488|HSAP|Homo_sapiens_HSA|NP_001310470.1	PTHR14381:SF1	F-BOX/WD REPEAT-CONTAINING PROTEIN 4	7.4e-137	457.4	1-325
OG0006665|HSAP|Homo_sapiens_HSA|NP_001287909.1	PTHR16356	FAMILY NOT NAMED	7.1e-244	810.4	1-498
OG0001584|HSAP|Homo_sapiens_HSA|NP_001011722.2	PTHR12877:SF14	RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 10	0	1105.8	127-1239
OG0000948|DMEL|Drosophila_melanogaster_DME|NP_477123.1	PTHR10288:SF145	P-ELEMENT SOMATIC INHIBITOR, ISOFORM C	3.3e-94	317.4	102-711
OG0000261|DMEL|Drosophila_melanogaster_DME|NP_001260884.1	PTHR23248:SF4	PHOSPHOLIPID SCRAMBLASE	3.6e-132	440.4	2-281
OG0002628|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_012720-T1	PTHR22576:SF29	MUCOSA-ASSOCIATED LYMPHOID TISSUE LYMPHOMA TRANSLOCATION PROTEIN 1	7.9e-89	299.2	17-683
OG0005755|DMEL|Drosophila_melanogaster_DME|NP_608830.3	PTHR12052:SF5	THIOREDOXIN-LIKE PROTEIN 4A	1.1e-83	278.4	1-142
OG0008573|HSAP|Homo_sapiens_HSA|NP_150249.1	PTHR25462:SF241	PROTEIN PML	1.4e-226	755.3	37-415
OG0006945|HSAP|Homo_sapiens_HSA|NP_001138433.1	PTHR15263	I-KAPPA-B-LIKE PROTEIN  IKBL	8.8e-106	354.8	17-366
OG0001142|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_035061-T1	PTHR45762	FAMILY NOT NAMED	4.6e-294	977.8	53-921
OG0003813|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_031083-T1	PTHR46315	FAMILY NOT NAMED	1e-125	420.1	191-185
OG0004193|HSAP|Homo_sapiens_HSA|NP_001165886.1	PTHR12329:SF16	BAG FAMILY MOLECULAR CHAPERONE REGULATOR 1	1e-92	310.6	1-220
OG0000095|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_003856-T1	PTHR46641	FAMILY NOT NAMED	2.2e-57	195.2	85-433
OG0000024|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_003251-T1	PTHR18945:SF489	NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-9	1.9e-42	146.0	2-155
OG0000058|HSAP|Homo_sapiens_HSA|NP_001190.1	PTHR45645:SF15	TOLLOID-LIKE PROTEIN 2	0	1283.0	34-705
OG0009725|DMEL|Drosophila_melanogaster_DME|NP_001262184.1	PTHR46365	FAMILY NOT NAMED	1.2e-31	109.1	1-83
OG0000493|DMEL|Drosophila_melanogaster_DME|NP_001036401.1	PTHR11923:SF67	RE68569P	0	1392.2	1-638
OG0007385|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_030624-T1	PTHR46194	FAMILY NOT NAMED	9.4e-56	187.8	3-119
OG0000362|DMEL|Drosophila_melanogaster_DME|NP_611469.1	PTHR10166:SF40	VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1	4.6e-257	856.5	110-1319
OG0003343|HSAP|Homo_sapiens_HSA|NP_068761.4	PTHR14374	FOIE GRAS	0	1418.8	1-1122
OG0004219|HSAP|Homo_sapiens_HSA|NP_001275492.1	PTHR12442:SF5	WD REPEAT-CONTAINING PROTEIN 63	2.7e-265	882.8	248-246
OG0001194|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_027806-T1	PTHR10676:SF183	DYNEIN HEAVY CHAIN 2, AXONEMAL	5.7e-68	230.0	8-414
OG0000936|DMEL|Drosophila_melanogaster_DME|NP_001163694.1	PTHR11447:SF16	P53 PROTEIN LONG FORM VARIANT 1	7.7e-81	273.0	13-361
OG0003318|DMEL|Drosophila_melanogaster_DME|NP_001286846.1	PTHR23081:SF0	RNA POLYMERASE II SUBUNIT A C-TERMINAL DOMAIN PHOSPHATASE	5.9e-152	508.0	63-859
OG0002290|DMEL|Drosophila_melanogaster_DME|NP_001034075.1	PTHR11931:SF8	PHOSPHOGLYCERATE MUTASE 2	1.7e-123	411.3	5-255
OG0002630|HSAP|Homo_sapiens_HSA|NP_001177966.1	PTHR10943:SF10	SUBFAMILY NOT NAMED	0	1011.5	2-894
OG0008349|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_011014-T1	PTHR15082	NADH-UBIQUINONE OXIDOREDUCTASE B12 SUBUNIT	2.3e-18	66.2	21-95
OG0005944|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_035685-T1	PTHR11800:SF13	DNA-DIRECTED RNA POLYMERASES I AND III SUBUNIT RPAC1	4.8e-141	470.1	2-295
OG0002991|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_039726-T1	PTHR10648:SF8	SERINE/THREONINE-PROTEIN PHOSPHATASE 4 REGULATORY SUBUNIT 1	2.9e-276	919.9	447-366
OG0005009|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_026339-T1	PTHR12286	UNCHARACTERIZED	1.1e-125	420.4	1-337
OG0007394|HSAP|Homo_sapiens_HSA|NP_775753.2	PTHR35081	FAMILY NOT NAMED	7.1e-205	681.5	1-483
OG0000190|HSAP|Homo_sapiens_HSA|NP_001070995.2	PTHR19303:SF11	JERKY PROTEIN HOMOLOG	0	1104.9	4-528
OG0006298|DMEL|Drosophila_melanogaster_DME|NP_001285279.1	PTHR16043	DALRD3 PROTEIN	2.4e-113	380.2	4-446
OG0000145|HSAP|Homo_sapiens_HSA|NP_000430.3	PTHR42884:SF22	FURIN-LIKE PROTEASE 2	1.5e-273	911.2	29-625
OG0007385|HSAP|Homo_sapiens_HSA|NP_001013685.1	PTHR46194	FAMILY NOT NAMED	9.7e-58	194.2	15-140
OG0001501|HSAP|Homo_sapiens_HSA|NP_001001722.1	PTHR43684:SF6	TESTIS-SPECIFIC CHROMODOMAIN PROTEIN Y 1-RELATED	0	1255.7	1-536
OG0001618|DMEL|Drosophila_melanogaster_DME|NP_651927.1	PTHR11304:SF29	EPHRIN	7.5e-129	429.3	188-111
OG0000345|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_028032-T1	PTHR11256:SF52	SUBFAMILY NOT NAMED	3e-34	119.1	225-404
OG0000024|DMEL|Drosophila_melanogaster_DME|NP_001097669.2	PTHR18945:SF531	NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA4, ISOFORM H	1.6e-225	750.0	16-516
OG0000776|DMEL|Drosophila_melanogaster_DME|NP_611632.3	PTHR23044	3'-5' EXONUCLEASE ERI1-RELATED	2.6e-80	270.9	43-273
OG0000362|LLUY|Lamellibrachia_luymsi_proteins_LLU|FUN_008459-T1	PTHR34306:SF2	SUBFAMILY NOT NAMED	5.1e-05	23.2	7-66
OG0001243|DMEL|Drosophila_melanogaster_DME|NP_001096877.1	PTHR22975:SF9	ECHINUS SPLICE FORM 3	4.6e-151	505.0	51-620
OG0007232|DMEL|Drosophila_melanogaster_DME|NP_001259308.1	PTHR46584	FAMILY NOT NAMED	2.8e-87	294.7	124-127
OG0000923|HSAP|Homo_sapiens_HSA|NP_001252.1	PTHR24056:SF341	SERINE/THREONINE-PROTEIN KINASE BUR1	1.1e-131	441.4	13-357
OG0002813|HSAP|Homo_sapiens_HSA|NP_000275.1	PTHR11516:SF52	PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT ALPHA, SOMATIC FORM, MITOCHONDRIAL	1.9e-280	929.3	1-390
OG0000273|DMEL|Drosophila_melanogaster_DME|NP_001137657.1	PTHR11915	SPECTRIN/FILAMIN RELATED CYTOSKELETAL PROTEIN	0	1046.4	1515-4827
